Frame Number,Time Stamp (ms),Buffer Index
24565,824767,0
24566,824802,0
24567,824835,0
24568,824868,0
24569,824903,0
24570,824936,0
24571,824969,0
24572,825003,0
24573,825036,0
24574,825070,0
24575,825104,0
24576,825137,0
24577,825171,0
24578,825205,0
24579,825238,0
24580,825272,0
24581,825306,0
24582,825338,0
24583,825372,0
24584,825405,0
24585,825440,0
24586,825473,0
24587,825506,0
24588,825540,0
24589,825573,0
24590,825607,0
24591,825641,0
24592,825674,0
24593,825708,0
24594,825742,0
24595,825775,0
24596,825809,0
24597,825844,0
24598,825876,0
24599,825910,0
24600,825943,0
24601,825976,0
24602,826011,0
24603,826044,0
24604,826077,0
24605,826112,0
24606,826145,0
24607,826178,0
24608,826213,0
24609,826245,0
24610,826278,0
24611,826313,0
24612,826345,0
24613,826379,0
24614,826413,0
24615,826447,0
24616,826480,0
24617,826514,0
24618,826548,0
24619,826581,0
24620,826615,0
24621,826648,0
24622,826681,0
24623,826715,0
24624,826749,0
24625,826783,0
24626,826815,0
24627,826850,0
24628,826883,0
24629,826916,0
24630,826951,0
24631,826984,0
24632,827017,0
24633,827052,0
24634,827085,0
24635,827118,0
24636,827152,0
24637,827185,0
24638,827218,0
24639,827252,0
24640,827287,0
24641,827319,0
24642,827353,0
24643,827388,0
24644,827420,0
24645,827454,0
24646,827489,0
24647,827521,0
24648,827554,0
24649,827589,0
24650,827621,0
24651,827656,0
24652,827689,0
24653,827722,0
24654,827757,0
24655,827790,0
24656,827823,0
24657,827858,0
24658,827891,0
24659,827923,0
24660,827958,0
24661,827991,0
24662,828024,0
24663,828059,0
24664,828091,0
24665,828126,0
24666,828159,0
24667,828193,0
24668,828225,0
24669,828260,0
24670,828294,0
24671,828327,0
24672,828360,0
24673,828395,0
24674,828428,0
24675,828461,0
24676,828495,0
24677,828528,0
24678,828562,0
24679,828596,0
24680,828629,0
24681,828662,0
24682,828697,0
24683,828730,0
24684,828763,0
24685,828797,0
24686,828830,0
24687,828864,0
24688,828898,0
24689,828931,0
24690,828965,0
24691,828999,0
24692,829033,0
24693,829066,0
24694,829099,0
24695,829134,0
24696,829166,0
24697,829200,0
24698,829235,0
24699,829266,0
24700,829300,0
24701,829335,0
24702,829367,0
24703,829402,0
24704,829436,0
24705,829468,0
24706,829503,0
24707,829536,0
24708,829569,0
24709,829603,0
24710,829636,0
24711,829670,0
24712,829704,0
24713,829737,0
24714,829771,0
24715,829805,0
24716,829837,0
24717,829871,0
24718,829905,0
24719,829938,0
24720,829972,0
24721,830006,0
24722,830039,0
24723,830073,0
24724,830106,0
24725,830140,0
24726,830174,0
24727,830207,0
24728,830242,0
24729,830275,0
24730,830307,0
24731,830342,0
24732,830375,0
24733,830408,0
24734,830443,0
24735,830475,0
24736,830509,0
24737,830543,0
24738,830576,0
24739,830610,0
24740,830644,0
24741,830677,0
24742,830711,0
24743,830745,0
24744,830779,0
24745,830812,0
24746,830845,0
24747,830880,0
24748,830912,0
24749,830945,0
24750,830980,0
24751,831013,0
24752,831046,0
24753,831081,0
24754,831113,0
24755,831148,0
24756,831181,0
24757,831214,0
24758,831249,0
24759,831282,0
24760,831315,0
24761,831349,0
24762,831382,0
24763,831415,0
24764,831450,0
24765,831483,0
24766,831516,0
24767,831551,0
24768,831584,0
24769,831617,0
24770,831652,0
24771,831685,0
24772,831718,0
24773,831752,0
24774,831786,0
24775,831819,0
24776,831853,0
24777,831886,0
24778,831920,0
24779,831953,0
24780,831987,0
24781,832020,0
24782,832054,0
24783,832088,0
24784,832121,0
24785,832155,0
24786,832189,0
24787,832222,0
24788,832255,0
24789,832290,0
24790,832321,0
24791,832355,0
24792,832390,0
24793,832422,0
24794,832456,0
24795,832490,0
24796,832523,0
24797,832557,0
24798,832591,0
24799,832625,0
24800,832658,0
24801,832691,0
24802,832726,0
24803,832759,0
24804,832793,0
24805,832827,0
24806,832860,0
24807,832894,0
24808,832928,0
24809,832960,0
24810,832995,0
24811,833028,0
24812,833061,0
24813,833096,0
24814,833128,0
24815,833162,0
24816,833196,0
24817,833229,0
24818,833262,0
24819,833297,0
24820,833330,0
24821,833363,0
24822,833398,0
24823,833430,0
24824,833464,0
24825,833498,0
24826,833530,0
24827,833563,0
24828,833598,0
24829,833632,0
24830,833665,0
24831,833699,0
24832,833733,0
24833,833766,0
24834,833799,0
24835,833834,0
24836,833867,0
24837,833900,0
24838,833935,0
24839,833967,0
24840,834000,0
24841,834035,0
24842,834068,0
24843,834101,0
24844,834136,0
24845,834169,0
24846,834202,0
24847,834236,0
24848,834270,0
24849,834303,0
24850,834336,0
24851,834370,0
24852,834403,0
24853,834437,0
24854,834472,0
24855,834504,0
24856,834538,0
24857,834573,0
24858,834605,0
24859,834639,0
24860,834674,0
24861,834706,0
24862,834741,0
24863,834774,0
24864,834806,0
24865,834841,0
24866,834874,0
24867,834907,0
24868,834942,0
24869,834975,0
24870,835008,0
24871,835043,0
24872,835075,0
24873,835108,0
24874,835143,0
24875,835176,0
24876,835210,0
24877,835244,0
24878,835277,0
24879,835311,0
24880,835344,0
24881,835378,0
24882,835412,0
24883,835444,0
24884,835479,0
24885,835512,0
24886,835545,0
24887,835580,0
24888,835613,0
24889,835646,0
24890,835681,0
24891,835714,0
24892,835747,0
24893,835782,0
24894,835813,0
24895,835847,0
24896,835881,0
24897,835914,0
24898,835948,0
24899,835982,0
24900,836016,0
24901,836049,0
24902,836083,0
24903,836116,0
24904,836149,0
24905,836183,0
24906,836218,0
24907,836251,0
24908,836284,0
24909,836319,0
24910,836351,0
24911,836385,0
24912,836420,0
24913,836452,0
24914,836486,0
24915,836520,0
24916,836553,0
24917,836587,0
24918,836620,0
24919,836653,0
24920,836688,0
24921,836721,0
24922,836754,0
24923,836788,0
24924,836821,0
24925,836855,0
24926,836890,0
24927,836922,0
24928,836956,0
24929,836989,0
24930,837022,0
24931,837056,0
24932,837090,0
24933,837124,0
24934,837157,0
24935,837191,0
24936,837225,0
24937,837258,0
24938,837291,0
24939,837326,0
24940,837359,0
24941,837392,0
24942,837426,0
24943,837459,0
24944,837492,0
24945,837527,0
24946,837560,0
24947,837593,0
24948,837628,0
24949,837661,0
24950,837695,0
24951,837729,0
24952,837762,0
24953,837795,0
24954,837828,0
24955,837862,0
24956,837895,0
24957,837929,0
24958,837963,0
24959,837996,0
24960,838030,0
24961,838064,0
24962,838097,0
24963,838131,0
24964,838165,0
24965,838198,0
24966,838232,0
24967,838266,0
24968,838299,0
24969,838333,0
24970,838366,0
24971,838399,0
24972,838434,0
24973,838467,0
24974,838500,0
24975,838534,0
24976,838567,0
24977,838601,0
24978,838636,0
24979,838668,0
24980,838702,0
24981,838736,0
24982,838769,0
24983,838802,0
24984,838836,0
24985,838870,0
24986,838902,0
24987,838936,0
24988,838970,0
24989,839003,0
24990,839037,0
24991,839071,0
24992,839105,0
24993,839138,0
24994,839173,0
24995,839205,0
24996,839238,0
24997,839273,0
24998,839306,0
24999,839339,0
25000,839374,0
25001,839407,0
25002,839440,0
25003,839474,0
25004,839508,0
25005,839540,0
25006,839574,0
25007,839608,0
25008,839641,0
25009,839675,0
25010,839710,0
25011,839742,0
25012,839776,0
25013,839811,0
25014,839843,0
25015,839877,0
25016,839911,0
25017,839943,0
25018,839977,0
25019,840012,0
25020,840044,0
25021,840079,0
25022,840112,0
25023,840145,0
25024,840180,0
25025,840213,0
25026,840246,0
25027,840280,0
25028,840313,0
25029,840347,0
25030,840381,0
25031,840414,0
25032,840448,0
25033,840482,0
25034,840515,0
25035,840548,0
25036,840583,0
25037,840616,0
25038,840649,0
25039,840682,0
25040,840716,0
25041,840749,0
25042,840783,0
25043,840818,0
25044,840850,0
25045,840884,0
25046,840919,0
25047,840951,0
25048,840985,0
25049,841019,0
25050,841051,0
25051,841085,0
25052,841120,0
25053,841152,0
25054,841186,0
25055,841220,0
25056,841254,0
25057,841287,0
25058,841321,0
25059,841354,0
25060,841387,0
25061,841420,0
25062,841454,0
25063,841488,0
25064,841521,0
25065,841556,0
25066,841589,0
25067,841622,0
25068,841657,0
25069,841690,0
25070,841724,0
25071,841758,0
25072,841790,0
25073,841824,0
25074,841858,0
25075,841891,0
25076,841926,0
25077,841959,0
25078,841992,0
25079,842027,0
25080,842060,0
25081,842093,0
25082,842128,0
25083,842160,0
25084,842193,0
25085,842228,0
25086,842260,0
25087,842294,0
25088,842328,0
25089,842361,0
25090,842395,0
25091,842429,0
25092,842463,0
25093,842496,0
25094,842529,0
25095,842563,0
25096,842596,0
25097,842630,0
25098,842664,0
25099,842697,0
25100,842731,0
25101,842765,0
25102,842798,0
25103,842831,0
25104,842865,0
25105,842898,0
25106,842932,0
25107,842966,0
25108,842999,0
25109,843032,0
25110,843066,0
25111,843099,0
25112,843133,0
25113,843167,0
25114,843200,0
25115,843234,0
25116,843268,0
25117,843302,0
25118,843335,0
25119,843369,0
25120,843403,0
25121,843436,0
25122,843469,0
25123,843503,0
25124,843536,0
25125,843570,0
25126,843604,0
25127,843637,0
25128,843671,0
25129,843705,0
25130,843738,0
25131,843772,0
25132,843805,0
25133,843839,0
25134,843873,0
25135,843906,0
25136,843940,0
25137,843974,0
25138,844006,0
25139,844041,0
25140,844075,0
25141,844107,0
25142,844141,0
25143,844175,0
25144,844207,0
25145,844241,0
25146,844275,0
25147,844309,0
25148,844341,0
25149,844375,0
25150,844410,0
25151,844443,0
25152,844476,0
25153,844511,0
25154,844544,0
25155,844577,0
25156,844612,0
25157,844645,0
25158,844678,0
25159,844713,0
25160,844745,0
25161,844779,0
25162,844814,0
25163,844846,0
25164,844879,0
25165,844913,0
25166,844946,0
25167,844980,0
25168,845014,0
25169,845048,0
25170,845081,0
25171,845114,0
25172,845149,0
25173,845182,0
25174,845214,0
25175,845249,0
25176,845282,0
25177,845316,0
25178,845350,0
25179,845383,0
25180,845417,0
25181,845451,0
25182,845484,0
25183,845518,0
25184,845552,0
25185,845585,0
25186,845619,0
25187,845651,0
25188,845684,0
25189,845720,0
25190,845752,0
25191,845786,0
25192,845820,0
25193,845853,0
25194,845886,0
25195,845921,0
25196,845954,0
25197,845987,0
25198,846022,0
25199,846055,0
25200,846087,0
25201,846121,0
25202,846155,0
25203,846188,0
25204,846222,0
25205,846257,0
25206,846290,0
25207,846323,0
25208,846358,0
25209,846391,0
25210,846424,0
25211,846459,0
25212,846490,0
25213,846525,0
25214,846559,0
25215,846591,0
25216,846625,0
25217,846659,0
25218,846692,0
25219,846726,0
25220,846760,0
25221,846793,0
25222,846827,0
25223,846860,0
25224,846895,0
25225,846928,0
25226,846961,0
25227,846996,0
25228,847028,0
25229,847062,0
25230,847096,0
25231,847129,0
25232,847163,0
25233,847197,0
25234,847230,0
25235,847264,0
25236,847298,0
25237,847330,0
25238,847365,0
25239,847398,0
25240,847431,0
25241,847465,0
25242,847498,0
25243,847532,0
25244,847566,0
25245,847599,0
25246,847633,0
25247,847667,0
25248,847699,0
25249,847733,0
25250,847767,0
25251,847800,0
25252,847834,0
25253,847868,0
25254,847901,0
25255,847935,0
25256,847968,0
25257,848003,0
25258,848036,0
25259,848069,0
25260,848104,0
25261,848136,0
25262,848169,0
25263,848204,0
25264,848237,0
25265,848271,0
25266,848304,0
25267,848337,0
25268,848371,0
25269,848405,0
25270,848438,0
25271,848472,0
25272,848506,0
25273,848539,0
25274,848573,0
25275,848607,0
25276,848640,0
25277,848673,0
25278,848707,0
25279,848741,0
25280,848774,0
25281,848808,0
25282,848842,0
25283,848875,0
25284,848909,0
25285,848943,0
25286,848975,0
25287,849009,0
25288,849043,0
25289,849076,0
25290,849111,0
25291,849144,0
25292,849177,0
25293,849211,0
25294,849244,0
25295,849278,0
25296,849312,0
25297,849345,0
25298,849378,0
25299,849413,0
25300,849446,0
25301,849479,0
25302,849513,0
25303,849546,0
25304,849580,0
25305,849614,0
25306,849647,0
25307,849680,0
25308,849715,0
25309,849749,0
25310,849781,0
25311,849815,0
25312,849849,0
25313,849882,0
25314,849915,0
25315,849950,0
25316,849983,0
25317,850016,0
25318,850051,0
25319,850084,0
25320,850117,0
25321,850152,0
25322,850185,0
25323,850217,0
25324,850252,0
25325,850285,0
25326,850318,0
25327,850352,0
25328,850386,0
25329,850419,0
25330,850453,0
25331,850487,0
25332,850520,0
25333,850553,0
25334,850588,0
25335,850621,0
25336,850654,0
25337,850689,0
25338,850722,0
25339,850756,0
25340,850789,0
25341,850822,0
25342,850856,0
25343,850890,0
25344,850923,0
25345,850957,0
25346,850990,0
25347,851023,0
25348,851058,0
25349,851091,0
25350,851124,0
25351,851159,0
25352,851191,0
25353,851225,0
25354,851260,0
25355,851293,0
25356,851326,0
25357,851360,0
25358,851393,0
25359,851427,0
25360,851460,0
25361,851494,0
25362,851527,0
25363,851561,0
25364,851595,0
25365,851628,0
25366,851662,0
25367,851696,0
25368,851729,0
25369,851763,0
25370,851797,0
25371,851829,0
25372,851862,0
25373,851897,0
25374,851930,0
25375,851963,0
25376,851998,0
25377,852031,0
25378,852064,0
25379,852098,0
25380,852132,0
25381,852165,0
25382,852198,0
25383,852233,0
25384,852265,0
25385,852299,0
25386,852333,0
25387,852367,0
25388,852400,0
25389,852435,0
25390,852467,0
25391,852501,0
25392,852535,0
25393,852568,0
25394,852602,0
25395,852636,0
25396,852669,0
25397,852703,0
25398,852736,0
25399,852769,0
25400,852803,0
25401,852837,0
25402,852870,0
25403,852904,0
25404,852937,0
25405,852971,0
25406,853005,0
25407,853038,0
25408,853072,0
25409,853106,0
25410,853138,0
25411,853172,0
25412,853206,0
25413,853240,0
25414,853273,0
25415,853307,0
25416,853341,0
25417,853374,0
25418,853407,0
25419,853442,0
25420,853475,0
25421,853508,0
25422,853542,0
25423,853575,0
25424,853608,0
25425,853644,0
25426,853676,0
25427,853709,0
25428,853744,0
25429,853776,0
25430,853810,0
25431,853844,0
25432,853877,0
25433,853911,0
25434,853945,0
25435,853979,0
25436,854012,0
25437,854046,0
25438,854079,0
25439,854113,0
25440,854146,0
25441,854180,0
25442,854214,0
25443,854247,0
25444,854282,0
25445,854315,0
25446,854348,0
25447,854383,0
25448,854415,0
25449,854449,0
25450,854483,0
25451,854516,0
25452,854549,0
25453,854583,0
25454,854616,0
25455,854650,0
25456,854683,0
25457,854717,0
25458,854751,0
25459,854784,0
25460,854818,0
25461,854852,0
25462,854884,0
25463,854918,0
25464,854952,0
25465,854985,0
25466,855019,0
25467,855053,0
25468,855087,0
25469,855120,0
25470,855153,0
25471,855188,0
25472,855221,0
25473,855254,0
25474,855289,0
25475,855322,0
25476,855354,0
25477,855389,0
25478,855422,0
25479,855455,0
25480,855490,0
25481,855523,0
25482,855556,0
25483,855591,0
25484,855623,0
25485,855657,0
25486,855691,0
25487,855724,0
25488,855757,0
25489,855791,0
25490,855826,0
25491,855858,0
25492,855892,0
25493,855926,0
25494,855959,0
25495,855992,0
25496,856027,0
25497,856060,0
25498,856093,0
25499,856128,0
25500,856161,0
25501,856195,0
25502,856229,0
25503,856262,0
25504,856296,0
25505,856329,0
25506,856362,0
25507,856396,0
25508,856429,0
25509,856463,0
25510,856497,0
25511,856530,0
25512,856564,0
25513,856598,0
25514,856631,0
25515,856664,0
25516,856699,0
25517,856732,0
25518,856765,0
25519,856798,0
25520,856832,0
25521,856865,0
25522,856899,0
25523,856933,0
25524,856966,0
25525,857000,0
25526,857035,0
25527,857067,0
25528,857101,0
25529,857136,0
25530,857167,0
25531,857201,0
25532,857236,0
25533,857268,0
25534,857302,0
25535,857337,0
25536,857369,0
25537,857402,0
25538,857436,0
25539,857470,0
25540,857503,0
25541,857537,0
25542,857571,0
25543,857604,0
25544,857638,0
25545,857672,0
25546,857705,0
25547,857739,0
25548,857773,0
25549,857806,0
25550,857840,0
25551,857874,0
25552,857906,0
25553,857940,0
25554,857974,0
25555,858007,0
25556,858041,0
25557,858075,0
25558,858108,0
25559,858142,0
25560,858175,0
25561,858208,0
25562,858243,0
25563,858276,0
25564,858309,0
25565,858344,0
25566,858377,0
25567,858410,0
25568,858445,0
25569,858478,0
25570,858511,0
25571,858546,0
25572,858578,0
25573,858612,0
25574,858646,0
25575,858680,0
25576,858713,0
25577,858746,0
25578,858780,0
25579,858814,0
25580,858847,0
25581,858881,0
25582,858914,0
25583,858948,0
25584,858981,0
25585,859014,0
25586,859048,0
25587,859082,0
25588,859115,0
25589,859149,0
25590,859183,0
25591,859216,0
25592,859250,0
25593,859283,0
25594,859317,0
25595,859350,0
25596,859383,0
25597,859418,0
25598,859450,0
25599,859484,0
25600,859519,0
25601,859551,0
25602,859585,0
25603,859619,0
25604,859652,0
25605,859686,0
25606,859720,0
25607,859753,0
25608,859788,0
25609,859821,0
25610,859854,0
25611,859889,0
25612,859921,0
25613,859954,0
25614,859989,0
25615,860022,0
25616,860055,0
25617,860089,0
25618,860122,0
25619,860156,0
25620,860191,0
25621,860222,0
25622,860256,0
25623,860290,0
25624,860324,0
25625,860357,0
25626,860391,0
25627,860425,0
25628,860458,0
25629,860492,0
25630,860526,0
25631,860559,0
25632,860593,0
25633,860627,0
25634,860660,0
25635,860694,0
25636,860727,0
25637,860760,0
25638,860793,0
25639,860828,0
25640,860861,0
25641,860895,0
25642,860929,0
25643,860962,0
25644,860996,0
25645,861030,0
25646,861063,0
25647,861097,0
25648,861129,0
25649,861164,0
25650,861197,0
25651,861230,0
25652,861265,0
25653,861298,0
25654,861331,0
25655,861366,0
25656,861399,0
25657,861433,0
25658,861467,0
25659,861499,0
25660,861534,0
25661,861567,0
25662,861600,0
25663,861634,0
25664,861668,0
25665,861701,0
25666,861735,0
25667,861768,0
25668,861801,0
25669,861836,0
25670,861868,0
25671,861902,0
25672,861936,0
25673,861969,0
25674,862003,0
25675,862036,0
25676,862070,0
25677,862103,0
25678,862137,0
25679,862171,0
25680,862204,0
25681,862238,0
25682,862272,0
25683,862305,0
25684,862339,0
25685,862373,0
25686,862406,0
25687,862438,0
25688,862473,0
25689,862506,0
25690,862539,0
25691,862574,0
25692,862607,0
25693,862641,0
25694,862675,0
25695,862708,0
25696,862742,0
25697,862776,0
25698,862809,0
25699,862841,0
25700,862875,0
25701,862909,0
25702,862943,0
25703,862976,0
25704,863010,0
25705,863043,0
25706,863077,0
25707,863111,0
25708,863145,0
25709,863178,0
25710,863212,0
25711,863245,0
25712,863279,0
25713,863313,0
25714,863346,0
25715,863381,0
25716,863414,0
25717,863447,0
25718,863481,0
25719,863513,0
25720,863547,0
25721,863581,0
25722,863614,0
25723,863647,0
25724,863682,0
25725,863715,0
25726,863748,0
25727,863783,0
25728,863816,0
25729,863849,0
25730,863883,0
25731,863917,0
25732,863949,0
25733,863983,0
25734,864018,0
25735,864050,0
25736,864084,0
25737,864119,0
25738,864152,0
25739,864185,0
25740,864219,0
25741,864252,0
25742,864285,0
25743,864320,0
25744,864353,0
25745,864387,0
25746,864421,0
25747,864454,0
25748,864487,0
25749,864521,0
25750,864555,0
25751,864587,0
25752,864621,0
25753,864655,0
25754,864688,0
25755,864722,0
25756,864756,0
25757,864789,0
25758,864823,0
25759,864857,0
25760,864890,0
25761,864924,0
25762,864958,0
25763,864991,0
25764,865025,0
25765,865058,0
25766,865092,0
25767,865126,0
25768,865160,0
25769,865192,0
25770,865226,0
25771,865260,0
25772,865293,0
25773,865327,0
25774,865360,0
25775,865394,0
25776,865427,0
25777,865461,0
25778,865494,0
25779,865528,0
25780,865561,0
25781,865595,0
25782,865629,0
25783,865663,0
25784,865696,0
25785,865729,0
25786,865764,0
25787,865797,0
25788,865830,0
25789,865865,0
25790,865898,0
25791,865931,0
25792,865965,0
25793,865999,0
25794,866032,0
25795,866067,0
25796,866099,0
25797,866133,0
25798,866166,0
25799,866199,0
25800,866233,0
25801,866267,0
25802,866300,0
25803,866334,0
25804,866367,0
25805,866402,0
25806,866435,0
25807,866468,0
25808,866503,0
25809,866536,0
25810,866569,0
25811,866603,0
25812,866636,0
25813,866669,0
25814,866704,0
25815,866737,0
25816,866771,0
25817,866804,0
25818,866837,0
25819,866872,0
25820,866906,0
25821,866938,0
25822,866973,0
25823,867005,0
25824,867038,0
25825,867073,0
25826,867106,0
25827,867139,0
25828,867174,0
25829,867207,0
25830,867240,0
25831,867274,0
25832,867307,0
25833,867341,0
25834,867375,0
25835,867408,0
25836,867442,0
25837,867476,0
25838,867510,0
25839,867543,0
25840,867576,0
25841,867611,0
25842,867643,0
25843,867676,0
25844,867711,0
25845,867745,0
25846,867778,0
25847,867812,0
25848,867845,0
25849,867879,0
25850,867913,0
25851,867945,0
25852,867979,0
25853,868013,0
25854,868046,0
25855,868080,0
25856,868114,0
25857,868147,0
25858,868181,0
25859,868214,0
25860,868249,0
25861,868281,0
25862,868315,0
25863,868350,0
25864,868382,0
25865,868415,0
25866,868449,0
25867,868482,0
25868,868516,0
25869,868551,0
25870,868583,0
25871,868618,0
25872,868651,0
25873,868684,0
25874,868719,0
25875,868752,0
25876,868785,0
25877,868820,0
25878,868852,0
25879,868886,0
25880,868919,0
25881,868952,0
25882,868986,0
25883,869021,0
25884,869053,0
25885,869087,0
25886,869121,0
25887,869154,0
25888,869188,0
25889,869222,0
25890,869256,0
25891,869289,0
25892,869322,0
25893,869356,0
25894,869389,0
25895,869422,0
25896,869457,0
25897,869491,0
25898,869524,0
25899,869557,0
25900,869590,0
25901,869624,0
25902,869658,0
25903,869691,0
25904,869725,0
25905,869759,0
25906,869792,0
25907,869826,0
25908,869860,0
25909,869894,0
25910,869926,0
25911,869960,0
25912,869995,0
25913,870028,0
25914,870060,0
25915,870095,0
25916,870128,0
25917,870161,0
25918,870196,0
25919,870229,0
25920,870262,0
25921,870297,0
25922,870329,0
25923,870364,0
25924,870398,0
25925,870431,0
25926,870465,0
25927,870497,0
25928,870530,0
25929,870565,0
25930,870598,0
25931,870631,0
25932,870666,0
25933,870698,0
25934,870732,0
25935,870767,0
25936,870799,0
25937,870833,0
25938,870868,0
25939,870899,0
25940,870933,0
25941,870967,0
25942,871001,0
25943,871034,0
25944,871068,0
25945,871102,0
25946,871135,0
25947,871168,0
25948,871203,0
25949,871236,0
25950,871269,0
25951,871304,0
25952,871337,0
25953,871370,0
25954,871405,0
25955,871437,0
25956,871471,0
25957,871505,0
25958,871538,0
25959,871571,0
25960,871605,0
25961,871638,0
25962,871672,0
25963,871706,0
25964,871740,0
25965,871773,0
25966,871807,0
25967,871841,0
25968,871874,0
25969,871908,0
25970,871941,0
25971,871974,0
25972,872008,0
25973,872042,0
25974,872075,0
25975,872109,0
25976,872143,0
25977,872176,0
25978,872211,0
25979,872244,0
25980,872277,0
25981,872311,0
25982,872344,0
25983,872378,0
25984,872412,0
25985,872445,0
25986,872478,0
25987,872512,0
25988,872545,0
25989,872579,0
25990,872613,0
25991,872646,0
25992,872680,0
25993,872714,0
25994,872747,0
25995,872781,0
25996,872815,0
25997,872849,0
25998,872882,0
25999,872914,0
26000,872949,0
26001,872982,0
26002,873015,0
26003,873050,0
26004,873083,0
26005,873116,0
26006,873151,0
26007,873183,0
26008,873217,0
26009,873251,0
26010,873284,0
26011,873317,0
26012,873352,0
26013,873385,0
26014,873418,0
26015,873452,0
26016,873485,0
26017,873518,0
26018,873552,0
26019,873587,0
26020,873619,0
26021,873653,0
26022,873687,0
26023,873720,0
26024,873767,0
26025,873789,0
26026,873822,0
26027,873855,0
26028,873889,0
26029,873921,0
26030,873956,0
26031,873989,0
26032,874022,0
26033,874057,0
26034,874090,0
26035,874123,0
26036,874158,0
26037,874191,0
26038,874224,0
26039,874259,0
26040,874291,0
26041,874324,0
26042,874359,0
26043,874392,0
26044,874425,0
26045,874459,0
26046,874493,0
26047,874526,0
26048,874560,0
26049,874594,0
26050,874627,0
26051,874661,0
26052,874695,0
26053,874728,0
26054,874762,0
26055,874795,0
26056,874828,0
26057,874862,0
26058,874896,0
26059,874929,0
26060,874963,0
26061,874997,0
26062,875030,0
26063,875064,0
26064,875098,0
26065,875131,0
26066,875164,0
26067,875198,0
26068,875231,0
26069,875265,0
26070,875298,0
26071,875332,0
26072,875365,0
26073,875399,0
26074,875434,0
26075,875467,0
26076,875500,0
26077,875535,0
26078,875568,0
26079,875601,0
26080,875635,0
26081,875668,0
26082,875702,0
26083,875736,0
26084,875769,0
26085,875803,0
26086,875837,0
26087,875869,0
26088,875903,0
26089,875936,0
26090,875970,0
26091,876005,0
26092,876037,0
26093,876071,0
26094,876105,0
26095,876137,0
26096,876171,0
26097,876205,0
26098,876238,0
26099,876272,0
26100,876306,0
26101,876340,0
26102,876373,0
26103,876406,0
26104,876441,0
26105,876474,0
26106,876507,0
26107,876542,0
26108,876575,0
26109,876607,0
26110,876642,0
26111,876675,0
26112,876708,0
26113,876743,0
26114,876775,0
26115,876809,0
26116,876843,0
26117,876876,0
26118,876910,0
26119,876944,0
26120,876978,0
26121,877011,0
26122,877045,0
26123,877079,0
26124,877111,0
26125,877145,0
26126,877179,0
26127,877212,0
26128,877246,0
26129,877281,0
26130,877313,0
26131,877347,0
26132,877381,0
26133,877414,0
26134,877448,0
26135,877482,0
26136,877515,0
26137,877549,0
26138,877583,0
26139,877616,0
26140,877650,0
26141,877682,0
26142,877715,0
26143,877750,0
26144,877783,0
26145,877816,0
26146,877851,0
26147,877884,0
26148,877917,0
26149,877952,0
26150,877985,0
26151,878018,0
26152,878052,0
26153,878086,0
26154,878118,0
26155,878152,0
26156,878186,0
26157,878219,0
26158,878253,0
26159,878287,0
26160,878320,0
26161,878354,0
26162,878388,0
26163,878421,0
26164,878454,0
26165,878489,0
26166,878521,0
26167,878555,0
26168,878590,0
26169,878622,0
26170,878656,0
26171,878690,0
26172,878723,0
26173,878757,0
26174,878791,0
26175,878824,0
26176,878857,0
26177,878891,0
26178,878925,0
26179,878958,0
26180,878991,0
26181,879026,0
26182,879059,0
26183,879092,0
26184,879127,0
26185,879160,0
26186,879193,0
26187,879228,0
26188,879260,0
26189,879294,0
26190,879328,0
26191,879361,0
26192,879395,0
26193,879428,0
26194,879462,0
26195,879496,0
26196,879529,0
26197,879563,0
26198,879597,0
26199,879630,0
26200,879663,0
26201,879698,0
26202,879730,0
26203,879763,0
26204,879798,0
26205,879831,0
26206,879864,0
26207,879898,0
26208,879932,0
26209,879965,0
26210,879999,0
26211,880034,0
26212,880067,0
26213,880100,0
26214,880134,0
26215,880167,0
26216,880200,0
26217,880234,0
26218,880267,0
26219,880301,0
26220,880335,0
26221,880368,0
26222,880402,0
26223,880436,0
26224,880468,0
26225,880503,0
26226,880536,0
26227,880570,0
26228,880603,0
26229,880637,0
26230,880671,0
26231,880704,0
26232,880738,0
26233,880772,0
26234,880805,0
26235,880838,0
26236,880872,0
26237,880905,0
26238,880939,0
26239,880973,0
26240,881006,0
26241,881040,0
26242,881074,0
26243,881107,0
26244,881142,0
26245,881175,0
26246,881208,0
26247,881242,0
26248,881275,0
26249,881308,0
26250,881342,0
26251,881375,0
26252,881409,0
26253,881444,0
26254,881476,0
26255,881510,0
26256,881544,0
26257,881576,0
26258,881610,0
26259,881644,0
26260,881678,0
26261,881711,0
26262,881745,0
26263,881780,0
26264,881812,0
26265,881846,0
26266,881880,0
26267,881913,0
26268,881947,0
26269,881981,0
26270,882014,0
26271,882047,0
26272,882081,0
26273,882114,0
26274,882148,0
26275,882182,0
26276,882215,0
26277,882249,0
26278,882283,0
26279,882316,0
26280,882349,0
26281,882383,0
26282,882416,0
26283,882449,0
26284,882483,0
26285,882517,0
26286,882550,0
26287,882584,0
26288,882619,0
26289,882652,0
26290,882685,0
26291,882719,0
26292,882752,0
26293,882786,0
26294,882820,0
26295,882852,0
26296,882888,0
26297,882921,0
26298,882954,0
26299,882988,0
26300,883021,0
26301,883054,0
26302,883089,0
26303,883122,0
26304,883155,0
26305,883190,0
26306,883222,0
26307,883255,0
26308,883290,0
26309,883322,0
26310,883356,0
26311,883390,0
